Location,Name,People_reached,Posts_edited,Upvotes,answer_votes,downvotes,helpful_tags,question_vote,this_month,user_id,votes_cast
"Pflugerville, Texas",jewettg,61k,0,,,,0,,,3621143.0,34
Not Available,Andrew Morgan,91,0,,,,0,,,23294484.0,0
Not Available,koalabruder,296k,0,,,,0,,,272357.0,94
Not Available,Captain_spidey,51,0,,,,0,,,23393232.0,0
Not Available,sqldumsmies,35,0,,,,0,,,19951720.0,0
Not Available,Rono,1k,0,,,,0,,,3241519.0,1
Not Available,Pawan Rawat,138k,0,,,,0,,,4290220.0,48
Not Available,Dulus,7k,0,,,,0,,,10472309.0,0
Not Available,Martin,37,0,,,,0,,,23382125.0,0
"Brisbane, Queensland, Australia",Aidan el Goste,118k,27,,,,0,,,8123257.0,461
Not Available,Librarian,31,0,,,,0,,,22494342.0,0
Not Available,user3696212,170k,0,,,,0,,,3696212.0,47
Not Available,Parimala Menta,5k,0,,,,0,,,5014240.0,0
Not Available,Guillaume,34,0,,,,0,,,23388967.0,0
Not Available,Matthew Brown,419k,0,,,,1,,,515311.0,19
"Cali, Colombia",Jorge Luis Peña Lopez,415k,0,,,,0,,,2687252.0,517
"Paris, France",Larbalette,172,0,,,,0,,,7101263.0,1
Not Available,Wyddoq,252,0,,,,0,,,21365308.0,0
Not Available,Mohamed Fathy,0,0,,,,0,,,22597930.0,0
Greece,Makos20,53,0,,,,0,,,11818332.0,0
Not Available,Ying,28,0,,,,0,,,8513353.0,0
Not Available,Zachary McGunagle,2k,0,,,,0,,,16238375.0,0
Not Available,Sumii,318,0,,,,0,,,21900636.0,0
USA,generichuman,50,0,,,,0,,,23385944.0,0
Not Available,Soubith Babu,14,0,,,,0,,,23390029.0,0
Not Available,Johan,113k,0,,,,0,,,827766.0,71
"Holland, MI, United States",stroopwafel,41k,0,,,,0,,,2956257.0,36
Not Available,Easygreen,71,0,,,,0,,,23338858.0,0
Belgium,teca5030,957,0,,,,0,,,9034508.0,9
"Besançon, France",Natim,3.9m,37,,,,1,,,186202.0,967
Not Available,RKC,58,0,,,,0,,,22944732.0,0
Not Available,xralf,3.8m,4,,,,6,,,653379.0,"1,167"
Not Available,Itamar Trainin,4k,0,,,,0,,,4604837.0,0
Not Available,Ronald Carlos,357,0,,,,0,,,21316085.0,7
Not Available,Ashtav,65,0,,,,0,,,23390425.0,0
Not Available,Julian,1k,0,,,,0,,,14254671.0,0
Not Available,Astinog,322k,3,,,,4,,,1492438.0,288
"Seoul, 대한민국",purplecollar,13k,0,,,,0,,,10876803.0,31
Not Available,zaka,352,0,,,,0,,,19324763.0,0
Not Available,Juan Camilo R,20,0,,,,0,,,11976168.0,0
Vacationing on an Endorian Moon,NotTheDr01ds,2.1m,247,,,,"2,564",,,11810933.0,"2,453"
Not Available,h3ssto,37,0,,,,0,,,23393170.0,0
"Cambridge, MA, USA",cpchung,86k,5,,,,1,,,1611102.0,100
Not Available,David,14k,0,,,,1,,,6713949.0,1
Not Available,Anthony Onah,682,0,,,,0,,,22133577.0,1
Not Available,Trevor Maxwell,39,0,,,,0,,,23392577.0,0
Not Available,sali syla,26,0,,,,0,,,23393056.0,0
"Gliwice, Polska",Konrad Botor,346k,17,,,,1,,,9624452.0,501
France,Fefe,411,0,,,,0,,,22670288.0,0
Not Available,jrydberg,25k,0,,,,0,,,241213.0,7
Not Available,zZekken,0,0,,,,0,,,23053037.0,0
Not Available,Mercury,142,0,,,,0,,,22613029.0,0
Not Available,Erick,48k,0,,,,0,,,723399.0,0
UK,toficofi,30k,1,,,,1,,,1540153.0,30
Not Available,Haseeb Irfan,2k,0,,,,0,,,21090056.0,9
Not Available,Tom De Kooning,4k,0,,,,0,,,15775966.0,14
Not Available,HolyPoly,941,0,,,,0,,,19866025.0,0
Silesia,Michał Hanusek,17k,0,,,,0,,,5613164.0,479
Not Available,kirpit,1.4m,8,,,,0,,,797334.0,223
Not Available,autotoon,3k,0,,,,0,,,17997799.0,3
Not Available,Daark_Archer,37,0,,,,0,,,13210060.0,0
Australia,Xin,14.3m,10,,,,0,,,4468648.0,594
Not Available,Leonardo Hernández,5k,0,,,,0,,,5848216.0,13
Not Available,Uchechi Odunze,8k,0,,,,0,,,5241071.0,0
Not Available,monk234,210,0,,,,0,,,22160421.0,0
Not Available,Leo,15k,0,,,,0,,,5662620.0,0
Not Available,NoSenseEtAl,2.7m,4,,,,4,,,700825.0,"2,910"
Not Available,Sam77,12,0,,,,0,,,23393204.0,0
France,SkwalExe,639,10,,,,0,,,15531470.0,3
Türkiye,mia,2k,0,,,,0,,,12959391.0,0
Not Available,joonhax213,141,0,,,,0,,,5597502.0,0
Not Available,Andy,524k,0,,,,0,,,738451.0,31
Not Available,CHRISTIAN BONE,60,0,,,,0,,,22479891.0,0
Not Available,Sarthak,52,0,,,,0,,,23387282.0,0
Not Available,FishFeetSlapper,30,0,,,,0,,,22987577.0,0
Not Available,Mohammed Kamel,54,0,,,,0,,,7041029.0,0
Karachi,Atif Azad,209k,0,,,,0,,,2877664.0,114
"Bloomington, IN, United States",Jerrin,172,0,,,,0,,,6815514.0,0
Not Available,Naresh Reddipalli,4,0,,,,0,,,18800039.0,0
Earth,Alain1405,490k,6,,,,1,,,1544643.0,"1,740"
Not Available,yugal garg,43,0,,,,0,,,15899922.0,0
Not Available,Deusnominus,3k,0,,,,0,,,17897208.0,0
Not Available,Comrade404,25k,0,,,,0,,,7886047.0,1
"Palakkad, India",Rauf,1.9m,1,,,,2,,,441343.0,288
Not Available,Saurabh Sharma,67k,0,,,,0,,,6446059.0,0
Not Available,PLui,101k,0,,,,0,,,1207880.0,12
"Warsaw, Poland",stach,139k,0,,,,0,,,64653.0,49
Not Available,Michael L,8,0,,,,0,,,23393157.0,0
Not Available,Esther,5k,8,,,,0,,,20649000.0,31
Costa Rica,Elbert Villarreal,241k,43,,,,5,,,3212973.0,229
"San Francisco, CA",Gyuri,761k,8,,,,10,,,186850.0,"1,581"
Not Available,Ido Shabat,24,0,,,,0,,,23393142.0,0
Not Available,batty,874k,0,,,,0,,,53602.0,172
"St. Petersburg, FL",markdorison,9.0m,4,,,,0,,,97101.0,"1,543"
Not Available,mcd,1.1m,0,,,,2,,,1072661.0,18
"Seattle, WA, United States",TJ Zimmerman,283k,4,,,,13,,,3066788.0,973
Not Available,avi kumar,50,0,,,,0,,,22792956.0,0
Not Available,Biopsy Alternator,1k,0,,,,0,,,16902086.0,1
Not Available,raz_user,41k,0,,,,0,,,4596345.0,11
Not Available,JavaScript Linq,436k,0,,,,0,,,5230527.0,22
Not Available,rfreytag,49k,5,,,,2,,,99397.0,705
Not Available,linh mai,78,0,,,,0,,,23377704.0,0
Not Available,Raghunath Dhara,412,0,,,,0,,,16234696.0,0
Not Available,Eldar Zaripov,20,0,,,,0,,,23393008.0,0
Not Available,optiko,136,0,,,,0,,,14932180.0,2
"İstanbul, Türkiye",Oguz Parlak,41,0,,,,0,,,10850289.0,0
Not Available,user18283367,39,0,,,,0,,,18283367.0,0
Not Available,user3006593,2k,0,,,,0,,,3006593.0,2
Uruguay,Feijoes,2k,0,,,,1,,,15676155.0,8
Not Available,Dany,132k,0,,,,1,,,1226008.0,60
Canada,Sainath Motlakunta,89k,5,,,,1,,,1189184.0,5
Not Available,elle_smith,791,0,,,,0,,,16984553.0,0
Not Available,FRANCISCO JONATHAN PEREZ PORRA,77,0,,,,0,,,23392116.0,0
Not Available,J. White,252,0,,,,0,,,7317851.0,0
Not Available,Justin,0,0,,,,0,,,23393175.0,0
Not Available,London28,734,0,,,,0,,,13771383.0,0
"Las Vegas, NV",Mike S.,450k,0,,,,0,,,706759.0,32
"Amsterdam, Netherlands",bart van deenen,28k,0,,,,0,,,1178402.0,56
Not Available,Clayton Ritchey,4k,0,,,,0,,,17047108.0,7
"Sofia, Bulgaria",peter.petrov,4.7m,65,,,,5,,,2300597.0,"1,709"
Not Available,Marco Gomez,947,0,,,,0,,,6841102.0,0
"New York, United States",ME-dia,43k,0,,,,3,,,924521.0,31
"Stockholm, Sweden",leo,991k,101,,,,388,,,849076.0,"2,396"
Not Available,nick_hydro,111,0,,,,0,,,22752897.0,0
Not Available,SVP,19,0,,,,0,,,23393153.0,0
Not Available,gbm0102,11k,0,,,,0,,,10488457.0,31
Not Available,Hiba Salem,150,0,,,,0,,,16775671.0,0
"Ahmedabad, Gujarat, India",Kiran Suthar,4k,0,,,,0,,,6788407.0,31
Not Available,PlushBeaver,7k,0,,,,0,,,3398329.0,4
Not Available,Dotan,75,0,,,,0,,,23206717.0,0
London,jonny-harte,41k,0,,,,0,,,3388204.0,12
Not Available,user101089,168k,1,,,,0,,,1873697.0,169
Not Available,needhelptogetitdone,0,0,,,,0,,,23288894.0,0
"Subang Jaya, Malaysia",Jeffrey04,7.5m,7,,,,1,,,5742.0,317
Not Available,J Shaikh,2k,0,,,,0,,,11870471.0,0
Not Available,Oskaar,40,0,,,,0,,,20045342.0,0
Not Available,carloslopez,2k,0,,,,0,,,17330806.0,9
Italy,Emanuele Pavanello,78k,0,,,,0,,,1085309.0,153
texas,askerman,6k,0,,,,0,,,10650848.0,1
Not Available,user1943569,8k,0,,,,0,,,1943569.0,0
Not Available,sem,25,0,,,,0,,,23393049.0,0
Not Available,codeMonkeySeedoo,122,0,,,,0,,,10061020.0,0
Not Available,physicistintheory,44k,0,,,,0,,,4560641.0,32
Not Available,Haseeb Urrahman,30,0,,,,0,,,20960137.0,0
USA,PythonC,12k,0,,,,0,,,14403917.0,3
"Ankara, Turkey",candogg,5k,0,,,,0,,,3177489.0,15
Not Available,CodingWithNas,2k,0,,,,0,,,19995488.0,0
Bulgaria,Lex,111,0,,,,0,,,22316185.0,0
Not Available,Marvin,19,0,,,,0,,,2299998.0,0
"Melbourne VIC, Australia",ddarby,3k,0,,,,0,,,12198344.0,1
Not Available,GreenPenguin,27k,0,,,,0,,,5165198.0,8
Canada,Jason,320k,0,,,,0,,,836023.0,"2,406"
Not Available,Byron Sanchez,27,0,,,,0,,,23393011.0,0
Not Available,user23392693,41,0,,,,0,,,23392693.0,0
"New Delhi, Delhi, India",Aditya Rathi,9k,0,,,,0,,,6262994.0,3
Not Available,Jenish Rudani,38,0,,,,0,,,11642764.0,0
Not Available,de.,845k,133,,,,39,,,921573.0,"1,049"
Not Available,KVR,719,0,,,,0,,,21085117.0,0
Germany,Ani,99k,0,,,,0,,,15611096.0,75
Not Available,Qwertzui11,19k,0,,,,0,,,5475048.0,18
Brasil,DRBF,65k,0,,,,0,,,11294904.0,3
Not Available,H C,0,0,,,,0,,,23393097.0,0
Not Available,shraubi,1k,0,,,,0,,,20792779.0,0
Not Available,JQr4_eELK,12,0,,,,0,,,13251011.0,0
Canada,Serge,254k,10,,,,0,,,5874981.0,189
Not Available,Adrian lock,6k,0,,,,0,,,2230306.0,0
Not Available,Erin Haag,29,0,,,,0,,,23368467.0,0
Not Available,Joshua Richardson,18k,0,,,,0,,,14868550.0,1
Not Available,la1,110k,0,,,,0,,,1471666.0,141
Not Available,Tiago Roque Curião,208,0,,,,0,,,1558250.0,0
"San Jose, CA, United States",Heibear,83,0,,,,0,,,7899781.0,0
Not Available,Rich Harding,1.3m,1,,,,1,,,1007418.0,118
Not Available,jjd,131k,2,,,,1,,,770205.0,142
Not Available,kettlepot,1.6m,21,,,,2,,,151377.0,187
Not Available,cruisecruise,31,0,,,,0,,,21476742.0,0
Not Available,Nik,4k,0,,,,0,,,12480565.0,3
"Leinfelden-Echterdingen, Germany",Thomás Preis,88,0,,,,0,,,3975386.0,3
Iran,Atrin Noori,414k,1,,,,0,,,3375211.0,31
Not Available,Dave,35,0,,,,0,,,23392964.0,0
Not Available,Shaplr,120,0,,,,0,,,22263425.0,0
Not Available,BattleFrog,28,0,,,,0,,,23392167.0,0
"Queensland, Australia",macca,703,0,,,,0,,,9687991.0,0
Germany,Benj,133k,0,,,,0,,,4199541.0,848
"New York, NY, United States",Harry Moreno,3.2m,131,,,,0,,,630752.0,"2,290"
"Saint Petersburg, Russia",alvery,251k,0,,,,0,,,4443417.0,32
Not Available,onefootswill,431k,0,,,,2,,,540156.0,384
Not Available,Zach Hatch,2k,0,,,,0,,,21865219.0,0
Not Available,jzelo,44,0,,,,0,,,23294512.0,0
Not Available,Menno Evertzen,132k,0,,,,0,,,1417511.0,0
"Surat, India",TIGER,621k,200,,,,697,,,1564959.0,"1,519"
Not Available,Nin,300,0,,,,0,,,17642881.0,0
Not Available,Scott,13k,0,,,,0,,,2954403.0,0
Not Available,alexkd,44k,0,,,,0,,,1365338.0,3
Not Available,Zoltan Hernyak,92k,0,,,,0,,,1521218.0,70
United States,Ramilol,597k,0,,,,0,,,401995.0,97
Not Available,Sefam,276k,0,,,,2,,,1040736.0,146
"Melbourne, Australia",drekka,1.7m,14,,,,6,,,247090.0,641
Not Available,K Stein,19,0,,,,0,,,23392939.0,0
Not Available,DIJ,35k,0,,,,0,,,695524.0,51
Not Available,vuvu,600k,0,,,,0,,,2204835.0,"1,017"
Not Available,Bruno Morra,98,0,,,,0,,,23370393.0,0
Not Available,eitaporra,598,0,,,,0,,,19703316.0,32
Not Available,exebook,3.0m,129,,,,4,,,1968972.0,"2,136"
Not Available,Tushar Kumar Roy,39,0,,,,0,,,23393017.0,0
"Gothenburg, Sweden",Krumelur,2.9m,25,,,,17,,,292477.0,815
UK,Captain Kriegwurst,230,0,,,,0,,,19215942.0,0
Not Available,ExMatador,44,0,,,,0,,,23392925.0,0
Not Available,Srivarshan Ulaganathan,62,0,,,,0,,,16562945.0,0
Not Available,Omar,5.5m,34,,,,1,,,931377.0,489
Austria,TmTron,4.2m,164,,,,19,,,1041641.0,"2,650"
"Rhode Island, USA",Andre Figueiredo,1.0m,133,,,,41,,,986862.0,"2,503"
Not Available,Timmy Maquaire,36,0,,,,0,,,23391127.0,0
Not Available,Trayt Gamer,0,0,,,,0,,,23243710.0,0
Not Available,Plog,1.2m,13,,,,306,,,1722882.0,865
"Moscow, Russia",Melody Nelson,7k,0,,,,0,,,595455.0,11
Not Available,amehta,5.0m,0,,,,0,,,658247.0,73
Not Available,Peter Bašista,88k,1,,,,0,,,1018447.0,348
"Budapest, Hungary",Péter Szilvási,206k,54,,,,81,,,10721627.0,"2,238"
Not Available,Ugus,1k,0,,,,0,,,23147561.0,3
Marseille,Abolfazl,97k,2,,,,0,,,784433.0,28
Not Available,catie,37,0,,,,0,,,23393003.0,0
Not Available,Danny,262k,1,,,,0,,,883572.0,372
Not Available,Ángel Fas,38k,0,,,,0,,,4674430.0,332
Not Available,ivanshv,25k,0,,,,0,,,10165922.0,2
Not Available,Hache 99,772,0,,,,0,,,17859765.0,1
Not Available,user865438,131k,0,,,,0,,,865438.0,0
NIgeria,lyon98.dbios,463,0,,,,0,,,13137097.0,2
Not Available,Data Engineer Jr,0,0,,,,0,,,23393018.0,0
Brasil,Wanderson,31,0,,,,0,,,11761995.0,0
Not Available,Jazz,100,0,,,,0,,,268538.0,0
"Portland, OR, USA",mheavers,3.9m,13,,,,2,,,287436.0,794
"Vorarlberg, Österreich",Lukas,195k,29,,,,1,,,865972.0,246
Not Available,taufikozora,37,0,,,,0,,,23392236.0,0
"Pordenone, Italy",contemax,53,0,,,,0,,,4555048.0,0
Not Available,AI_NA,78k,0,,,,0,,,7027783.0,9
Not Available,K. Tromp,24k,1,,,,2,,,7862006.0,27
Not Available,Senzo,0,0,,,,0,,,23392826.0,0
Not Available,m00s3,7k,0,,,,0,,,12134098.0,8
Not Available,user3893167,3k,0,,,,0,,,3893167.0,0
Not Available,Pala,179k,4,,,,1,,,1847094.0,51
Not Available,Brandon,100,0,,,,0,,,693350.0,0
Not Available,jcollum,6.7m,112,,,,6,,,30946.0,"3,901"
"Indore, Madhya Pradesh, India",P Yoga Prudhvi,43k,0,,,,0,,,13003755.0,13
Not Available,Jay,2.6m,0,,,,0,,,625072.0,23
Not Available,Zach,19k,0,,,,0,,,529879.0,2
Not Available,Noyah,7k,0,,,,0,,,13439632.0,1
"Hamburg, Germany",Pablo,3.3m,2,,,,1,,,315427.0,413
Not Available,FlyingCat,2.8m,0,,,,0,,,401147.0,810
Not Available,Jose Muller,0,0,,,,0,,,23391474.0,0
Not Available,Mahammed Sarfaraz Nawaz Pagala,8k,0,,,,0,,,20824601.0,11
Sweden,Andre Klang,1k,0,,,,0,,,648103.0,0
Not Available,Jake Moore,17,0,,,,0,,,23392896.0,0
Not Available,gopinath s,125k,0,,,,0,,,4577678.0,0
Not Available,Abderrahman Riag,67,0,,,,0,,,23148588.0,0
Not Available,Isaac N'cho,78,0,,,,0,,,23147778.0,0
Not Available,Strongscientist,317,0,,,,0,,,19850314.0,0
Not Available,Gerardo Gomez Arizmendi,106,0,,,,0,,,23372272.0,0
Not Available,muhammad ahsan,4k,0,,,,0,,,767483.0,0
India,Rachna,21k,0,,,,0,,,473318.0,12
Not Available,Geralt von Riva,17k,0,,,,0,,,2100059.0,13
Not Available,Julian Ignacio Caloggi,298,0,,,,0,,,18523939.0,0
Not Available,Vincent Lous,23k,0,,,,0,,,3453731.0,24
Not Available,chiheb nouri,2k,0,,,,0,,,16321729.0,0
Bangalore,Chintamani,349k,0,,,,0,,,2068521.0,16
Not Available,xymzh,5k,0,,,,0,,,21730240.0,57
"Noord-Brabant, Netherlands",Connor Stoop,45k,7,,,,53,,,2111137.0,242
Not Available,Alec,131,0,,,,0,,,15331043.0,0
"Frankfurt, Deutschland",Xandrrrr,28k,1,,,,0,,,14955599.0,10
Not Available,Asking,743k,1,,,,10,,,12540500.0,408
Not Available,Azeem Afridi,0,0,,,,0,,,19954362.0,0
India,Rohan,3.4m,3,,,,1,,,2730064.0,512
Not Available,Humayun Kabir Shohag,16,0,,,,0,,,23392821.0,0
Not Available,monak83,6k,0,,,,0,,,2078094.0,13
Israel,Bandit,22k,0,,,,0,,,18253602.0,48
Not Available,JamieGerber,23,0,,,,0,,,23273282.0,0
Not Available,stackbiz,116k,0,,,,0,,,12200808.0,64
Not Available,doxav,127k,0,,,,0,,,2993754.0,5
Not Available,Gary Levin,357,0,,,,0,,,1130554.0,1
Not Available,Malede Berhanu,29,0,,,,0,,,23392796.0,0
Not Available,MoosaZK,568,0,,,,0,,,19172816.0,4
"Freetown, Sierra Leone",casualhuman,11k,0,,,,0,,,13726957.0,32
Not Available,Nicole,237k,0,,,,1,,,236042.0,79
Not Available,Toilet Man,59,0,,,,0,,,23377206.0,0
"Gdansk, Poland",KlimczakM,1.1m,285,,,,12,,,1570496.0,"1,909"
Not Available,iSuu273,34,0,,,,0,,,15167239.0,0
Italy,gaetano,179k,0,,,,1,,,4658349.0,126
"Chennai, Tamil Nadu, India",fransuva john,702,0,,,,0,,,15870345.0,0
Not Available,Ric,7k,0,,,,0,,,3941165.0,7
"Virginia, USA",Rprospector,2k,0,,,,0,,,13985755.0,0
"Montreal, Canada",Out of Control,35k,1,,,,0,,,1454415.0,33
Not Available,Johnson Manion,770,0,,,,2,,,15638598.0,0
"Vienna, Austria",Indermohan Singh,53k,0,,,,0,,,4503040.0,1
Not Available,Zayev,21,0,,,,0,,,23392848.0,0
"Berlin, Germany",Ilkin Alibayli,8k,4,,,,0,,,5784564.0,23
Not Available,SerfTheNet,36,0,,,,0,,,23392605.0,0
Not Available,DavidChege,0,0,,,,0,,,23390599.0,0
Not Available,user3376065,85k,0,,,,0,,,3376065.0,23
Not Available,Highdel,5k,0,,,,0,,,4111274.0,1
Not Available,user3811277,22k,0,,,,0,,,3811277.0,0
Not Available,RootPhoenix,151k,1,,,,1,,,3420919.0,178
Not Available,anonymous,33k,0,,,,0,,,17456952.0,23
Not Available,Mercury,3.3m,27,,,,1,,,3263659.0,"1,242"
"Bangalore, Karnataka, India",CyberStems,10k,19,,,,5,,,12298028.0,101
Not Available,AgnesJes,230,0,,,,0,,,20277074.0,0
"San Mateo, CA, United States",Jo Bennet,3k,0,,,,0,,,3957142.0,19
Srebrenik,Zlatan Omerović,466k,19,,,,28,,,4475908.0,744
"Delhi, India",Mohit,38k,0,,,,0,,,102196.0,8
Earth,Vendrel,46k,0,,,,0,,,2229856.0,68
Not Available,GooseChair,138,0,,,,0,,,13766371.0,0
Poland,smile,5k,0,,,,0,,,5477849.0,3
Not Available,tkowal,293k,5,,,,3,,,912225.0,409
South Africa / Taiwan,IamIC,1.7m,4,,,,4,,,401584.0,"1,125"
Not Available,Nebulax,77,0,,,,0,,,23392458.0,0
Not Available,user20488048,47,0,,,,0,,,20488048.0,0
Not Available,Evhenii,45,0,,,,0,,,23392866.0,0
Not Available,Sam T,22,0,,,,0,,,23392725.0,0
"Marlborough, MA",Rondel,869k,34,,,,0,,,880642.0,580
Not Available,Fba,14,0,,,,0,,,23363421.0,0
Not Available,Ibtisam Malik,0,0,,,,0,,,19650224.0,0
Not Available,Laura Roich,151,1,,,,0,,,19298691.0,0
Not Available,VIKASH KUMAR,2k,0,,,,0,,,17984700.0,0
Not Available,IounmS,10k,0,,,,0,,,12192649.0,0
Not Available,ram subbu,11,0,,,,0,,,23392898.0,0
Not Available,Yacine Ben chikh,16,0,,,,0,,,23128098.0,0
Not Available,Ganga,20,0,,,,0,,,19780612.0,0
Not Available,Hzz,1.9m,3,,,,1,,,7069108.0,"4,005"
"Salt Lake City, UT, USA",cameroony,13k,0,,,,0,,,9559533.0,4
Not Available,Mhmd JB,13,0,,,,0,,,23392543.0,0
"Sofia, Bulgaria",Martin,498,0,,,,0,,,14754795.0,1
"Baltimore, MD, USA",stakolee,86k,0,,,,0,,,684438.0,279
"Virginia, US",rv.kvetch,1.6m,139,,,,42,,,10237506.0,"6,922"
Not Available,auser,914k,5,,,,1,,,1249664.0,137
Germany,dan_boy,295k,0,,,,1,,,12818045.0,92
"Vancouver, BC",Adam Biggs,1.9m,0,,,,0,,,1166293.0,176
Not Available,Anili,2k,0,,,,2,,,9873902.0,54
Not Available,Modern_ibex,1k,0,,,,0,,,17993369.0,2
United Kingdom,Fabien Hure,43k,0,,,,0,,,19912.0,6
"Hyvinkää, Finland",jeet,32k,0,,,,0,,,757686.0,11
"Gainesville, FL, United States",LatentDenis,1.7m,85,,,,10,,,3792634.0,857
Not Available,Shumkior,77,0,,,,0,,,23389262.0,0
"Navi Mumbai, Maharashtra, India",Nitish Kumar,1.3m,18,,,,1,,,6085328.0,555
Not Available,Einarr,15k,1,,,,0,,,9301989.0,311
Not Available,user3614783,171k,0,,,,0,,,3614783.0,53
"Florence, Italy",browser-bug,85k,2,,,,0,,,4442337.0,58
Not Available,Hella,0,0,,,,0,,,23392651.0,0
Not Available,mach,11k,0,,,,0,,,14961295.0,3
Not Available,rakesh dudyala,14,0,,,,0,,,18358756.0,0
"Lagos, Nigeria",King,294k,2,,,,0,,,8310287.0,98
Not Available,Hasan Abedalqader,26,0,,,,0,,,23292485.0,0
Not Available,zhenech,8k,0,,,,0,,,1098563.0,10
Not Available,RheinmetallSkorpion,33k,0,,,,0,,,16906505.0,20
"Gold Coast QLD, Australia",Caleb Gregory,3k,0,,,,0,,,14084140.0,0
Not Available,Sajjad Javadi,2k,0,,,,0,,,21892149.0,1
Not Available,user3648235,35k,0,,,,0,,,3648235.0,0
India,V K,293k,0,,,,0,,,4720757.0,450
Not Available,Nick.h,321k,0,,,,0,,,463148.0,52
Not Available,badkor,16,0,,,,0,,,23392785.0,0
Not Available,samHumeniuk,53k,0,,,,0,,,5608852.0,39
Not Available,NewbieCoder,14k,0,,,,0,,,13855043.0,1
Not Available,arnino,14k,0,,,,0,,,13361176.0,114
Not Available,noblerare,1.2m,2,,,,1,,,1487135.0,235
"Istanbul, Turkey",umutcan bağdu,26k,1,,,,0,,,15762467.0,13
Not Available,xjq233p_1,897k,0,,,,2,,,140330.0,48
Not Available,Shane McMurray,55,0,,,,0,,,23363519.0,0
Not Available,REM,45,0,,,,0,,,23372270.0,0
Not Available,luis.torres,127,0,,,,0,,,20361009.0,0
District of Columbia,Abu Sulaiman,435k,0,,,,1,,,2201382.0,54
Not Available,mhs,0,0,,,,0,,,4856445.0,0
Not Available,Minel Aydın,25k,0,,,,0,,,11865195.0,15
Not Available,Fabian Dorok,49,0,,,,0,,,23391669.0,0
Not Available,CNAP,14k,0,,,,0,,,4423163.0,11
Not Available,R877,1k,0,,,,0,,,18250609.0,1
Not Available,Alex,364k,0,,,,0,,,477528.0,198
Not Available,user3532529,94,0,,,,0,,,3532529.0,0
Canada,Stefan,54k,3,,,,0,,,4308815.0,130
India,Mohan,1.3m,3,,,,1,,,3302016.0,487
Not Available,Integration Analyst,47,0,,,,0,,,23391960.0,0
"England, United Kingdom",Isocrates,27k,0,,,,0,,,5945691.0,4
Not Available,yoyoma,268k,0,,,,0,,,4515046.0,89
Not Available,Nisar Ahmad,3k,0,,,,0,,,7125821.0,0
Not Available,Amit,206,0,,,,0,,,22427315.0,0
earth,prime23,424k,26,,,,2,,,65994.0,198
Kosta Rika,KnowNothing,10k,0,,,,0,,,5596594.0,0
"Sofia, Bulgaria",Kik Minev,30k,0,,,,0,,,1339645.0,9
Not Available,Adem Tepe,3k,0,,,,0,,,15523258.0,59
Not Available,Taras Bilyk,147,0,,,,0,,,18470394.0,2
Not Available,user3127896,1.1m,2,,,,5,,,3127896.0,212
"Oak Ridge, NC, USA",qpc4ever,2k,0,,,,0,,,11400933.0,41
"Melbourne, Victoria, Australia",Danny Younes,48k,0,,,,0,,,9012861.0,0
Not Available,stagman,20,0,,,,0,,,23392813.0,0
Not Available,artem6987,80,0,,,,0,,,23377335.0,0
Netherlands,DoppyNL,90k,0,,,,0,,,2349150.0,23
Not Available,cebus,43,0,,,,0,,,23392804.0,0
Not Available,Rohannn Singh,2k,0,,,,0,,,19231732.0,71
"Vienna, Austria",ruipacheco,979k,6,,,,2,,,70600.0,"3,411"
Germany,Jings,1.1m,0,,,,0,,,516762.0,38
Not Available,rigga,2k,0,,,,0,,,9229592.0,4
Not Available,Gaurav Gulati,40,0,,,,0,,,23222388.0,0
"Moscow, Russia",Raf,16k,0,,,,1,,,9520585.0,436
Not Available,Pete Brown,63,0,,,,0,,,21227012.0,0
Not Available,kirill,30,0,,,,0,,,21538433.0,0
Not Available,Tom,168k,0,,,,0,,,4815286.0,178
Not Available,dhanydp,577,0,,,,0,,,22759524.0,0
Not Available,coding life,11k,0,,,,0,,,11973530.0,16
Not Available,Brent,33,0,,,,0,,,23392455.0,0
Not Available,Aitezaz Shah,196,0,,,,0,,,20075794.0,0
Not Available,Bhushan,28,0,,,,0,,,23392674.0,0
Not Available,Mr. Daniel,27k,0,,,,0,,,10343833.0,1
"Bangalore, Karnataka, India",Satyam Khare,2k,0,,,,0,,,15899886.0,0
"Shanghai,China",Python Basketball,738k,21,,,,0,,,5443977.0,161
Not Available,NuraX,59,0,,,,0,,,23392194.0,0
Not Available,TheProgrammer,320k,0,,,,1,,,1391692.0,86
Not Available,Salif,170k,2,,,,0,,,1788462.0,189
Not Available,Renee Ashley,27,0,,,,0,,,23392805.0,0
Not Available,EvilKarter,40k,0,,,,0,,,2002789.0,16
Not Available,Subhajit Roy,72k,0,,,,0,,,577451.0,23
Not Available,Péter Magyar,19k,0,,,,1,,,13659056.0,208
Not Available,Kani,174k,0,,,,0,,,12128185.0,77
"Berlin, Germany",nerdess,1.1m,0,,,,0,,,393704.0,321
Not Available,nico_1512,511,0,,,,0,,,22179734.0,6
"Tbilisi, Georgia",Vaso Beruashvili,120k,0,,,,0,,,3256552.0,220
Not Available,Dan1ell,40k,0,,,,0,,,202208.0,22
Not Available,Elin Rafferty,120,0,,,,0,,,23383610.0,0
Not Available,Britton Kerin,91k,2,,,,0,,,3973301.0,134
somewhere on earth,ezio4df,243k,129,,,,15,,,10794140.0,369
Not Available,Anthony,14k,0,,,,0,,,2457398.0,25
